"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EVAP","PRCP","TAVG","TMAX","TMIN","TOBS"
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-10",,"0.00",,"66","46",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-11",,"0.00",,"61","54",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-12",,"0.01",,"63","50",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-13",,"0.01",,"70","51",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-14",,"0.01",,"82","50",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-15",,"0.00",,"85","61",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-16",,"0.00",,"74","55",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-17",,"0.01",,"69","52",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-18",,"0.01",,"65","46",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-19",,"0.00",,"58","53",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-20",,"0.00",,"63","52",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-21",,"0.00",,"64","41",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-22",,"0.00",,"64","40",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-23",,"0.00",,"64","48",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-24",,"0.00",,"62","44",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","37.7178","-122.23301","1.5","2008-11-25",,"0.00",,"62","48",
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-15",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-16",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-17",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-18",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-19",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-20",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-21",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-22",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-23",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-24",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-25",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-26",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-27",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-28",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-29",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-30",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-08-31",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-01",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-02",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-03",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-04",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-05",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-06",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-07",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-08",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-09",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-10",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-11",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-12",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-13",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-14",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-15",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-16",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-17",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-18",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-19",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-20",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-21",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-22",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-23",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-24",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-25",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-26",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-27",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-28",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-29",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-09-30",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-01",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-02",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-03",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-04",,"0.09",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-05",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-06",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-07",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-08",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-09",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-10",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-11",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-12",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-13",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-14",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-15",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-16",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-17",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-18",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-19",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-20",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-21",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-22",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-23",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-24",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-25",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-26",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-27",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-28",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-29",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-30",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-10-31",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-01",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-02",,"0.19",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-03",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-04",,"0.11",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-05",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-06",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-07",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-08",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-09",,"0.22",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-10",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-11",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-12",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-13",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-14",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-15",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-16",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-17",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-18",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-19",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-20",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-21",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-22",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-23",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-24",,"0.00",,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","2008-11-25",,"0.00",,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-15",,"0.00",,"101","64",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-16",,"0.00",,"91","62",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-17",,"0.00",,"85","58",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-18",,"0.00",,"77","58",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-19",,"0.00",,"82","57",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-20",,"0.00",,"89","58",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-21",,"0.00",,"89","65",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-22",,"0.00",,"94","61",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-23",,"0.00",,"93","59",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-24",,"0.00",,"96","59",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-25",,"0.00",,"93","60",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-26",,"0.00",,"94","55",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-27",,"0.00",,"102","58",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-28",,"0.00",,"104","65",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-29",,"0.00",,"104","65",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-30",,"0.00",,"91","63",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-08-31",,"0.00",,"85","54",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-01",,"0.00",,"87","61",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-02",,"0.00",,"93","53",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-03",,"0.00",,"98","55",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-04",,"0.00",,"100","59",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-05",,"0.00",,"101","60",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-06",,"0.00",,"102","61",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-07",,"0.00",,"98","62",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-08",,"0.00",,"90","56",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-09",,"0.00",,"75","57",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-10",,"0.00",,"87","51",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-11",,"0.00",,"90","54",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-12",,"0.00",,"84","54",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-13",,"0.00",,"89","51",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-14",,"0.00",,"91","52",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-15",,"0.00",,"92","54",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-16",,"0.00",,"85","54",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-17",,"0.00",,"72","53",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-18",,"0.00",,"78","50",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-19",,"0.00",,"78","54",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-20",,"0.00",,"79","56",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-21",,"0.00",,"81","55",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-22",,"0.00",,"86","54",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-23",,"0.00",,"89","50",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-24",,"0.00",,"91","52",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-25",,"0.00",,"92","55",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-26",,"0.00",,"93","57",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-27",,"0.00",,"97","57",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-28",,"0.00",,"97","59",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-29",,"0.00",,"88","57",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-09-30",,"0.00",,"89","57",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-01",,"0.00",,"93","56",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-02",,"0.00",,"78","60",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-03",,"0.08",,"71","55",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-04",,"0.17",,"73","55",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-05",,"0.00",,"75","52",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-06",,"0.00",,"81","50",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-07",,"0.00",,"88","52",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-08",,"0.00",,"86","52",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-09",,"0.00",,"74","50",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-10",,"0.00",,"67","50",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-11",,"0.00",,"68","49",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-12",,"0.00",,"71","46",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-13",,"0.00",,"83","43",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-14",,"0.00",,"79","44",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-15",,"0.00",,"83","45",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-16",,"0.00",,"85","47",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-17",,"0.00",,"86","47",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-18",,"0.00",,"83","51",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-19",,"0.00",,"76","48",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-20",,"0.00",,"75","49",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-21",,"0.00",,"81","48",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-22",,"0.00",,"83","46",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-23",,"0.00",,"86","47",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-24",,"0.00",,"84","46",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-25",,"0.00",,"84","47",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-26",,"0.00",,"84","45",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-27",,"0.00",,"79","45",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-28",,"0.00",,"81","46",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-29",,"0.00",,"79","45",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-30",,"0.19",,"68","51",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-10-31",,"0.40",,"74","58",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-01",,"1.99",,"63","57",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-02",,"0.00",,"66","53",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-03",,"0.27",,"60","51",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-04",,"0.00",,"62","43",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-05",,"0.00",,"60","40",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-06",,"0.00",,"67","46",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-07",,"0.00",,"69","44",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-08",,"0.01",,"63","46",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-09",,"0.01",,"64","45",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-10",,"0.00",,"63","41",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-11",,"0.00",,"62","47",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-12",,"0.00",,"67","48",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-13",,"0.00",,"75","45",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-14",,"0.00",,"79","48",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-15",,"0.00",,"75","45",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-16",,"0.00",,"75","45",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-17",,"0.00",,"75","46",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-18",,"0.00",,"75","43",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-19",,"0.00",,"66","45",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-20",,"0.00",,"69","47",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-21",,"0.00",,"64","41",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-22",,"0.00",,"62","41",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-23",,"0.00",,"65","39",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-24",,"0.00",,"65","40",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","2008-11-25",,"0.00",,"63","48",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2008-08-15",,"0.00",,"72","54",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2008-08-16",,"0.00",,"72","56",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","2008-08-17",,"0.00",,"73","57",
